"year","site","daynum.tenth","daynum.median","daynum.nintieth","daynum.mean","daynum.range","buffer","Surv","POINT_X","POINT_Y","EASTNESS_MEAN","EASTNESS_STD","SLOPE_MEAN","SLOPE_STD","NORTHNESS_MEAN","NORTHNESS_STD","DEM_MEAN","DEM_STD","shannon.soil","dom.soil.type","joint.dom.soil.type","A","BgRo","Br","BW","C","CW","F","G","H","M","S","R","UG","NP_A","NP_BgRo","NP_Br","NP_BW","NP_C","NP_CW","NP_F","NP_G","NP_H","NP_M","NP_S","NP_R","NP_UG","ED_A","ED_BgRo","ED_Br","ED_BW","ED_C","ED_CW","ED_F","ED_G","ED_H","ED_M","ED_S","ED_R","ED_UG","SHP_A","SHP_BgRo","SHP_Br","SHP_BW","SHP_C","SHP_CW","SHP_F","SHP_G","SHP_H","SHP_M","SHP_S","SHP_R","SHP_UG","end.lcm","LC","LM","NG","UDG","NP_LC","SHP_LC","ED_LC","NP_LM","SHP_LM","ED_LM","NP_UDG","SHP_UDG","ED_UDG","NP_NG","SHP_NG","ED_NG","LCper","DJF","MAM","JJA","SON","AV"
1977,56,107,123,150,129.258663561707,43,500,"UKBMS",476000,117000,-0.21,0.63,4.35,2.05,-0.51,0.55,92.85185448,46.3520704,0,1,NA,406875,0,0,259375,0,26875,0,96875,0,0,0,0,0,4,0,0,3,0,1,0,3,0,0,0,0,0,78.4364,0,0,123.9047,0,0,0,341.6667,0,0,0,0,0,1.2901,0,0,2.0251,0,1.6429,0,1.4278,0,0,0,0,0,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.3,8.2,14.4,10.6,9.125
1977,61,102,116,130,118.566943330185,28,500,"UKBMS",281074,801970,-0.01,0.73,1.95,2.12,0.39,0.57,441.9226509,182.1437726,0,15,NA,33125,0,0,59375,0,233125,0,336875,127500,0,0,0,0,1,0,0,1,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,149.5384,0,0,0,0,1.2,0,0,2.25,0,1.4359,0,2.7021,1.3901,0,0,0,0,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.3,8.2,14.4,10.6,9.125
1977,48,81,116,132,114.526199861116,51,500,"UKBMS",527041,186350,0.45,0.57,4.18,1.6,-0.34,0.6,40.22167636,28.62015981,0,25,NA,8125,0,0,420000,0,0,0,178125,0,0,0,41250,142500,1,0,0,2,0,0,0,4,0,0,0,2,4,0,0,0,79.0569,0,0,0,67.4793,0,0,0,601.0408,102.0285,1,0,0,2.0408,0,0,0,1.4324,0,0,0,1.3958,1.379,NA,0,0,790000,656875,1,1.1111,0,0,0,0,1,1.3231,0,0,0,0,0,3.3,8.2,14.4,10.6,9.125
1977,36,69,105,132,106.735589472689,63,500,"UKBMS",633695,316398,0.27,0.67,0.25,0.17,0.31,0.62,11.96796892,8.132612358,0,11,NA,119375,0,0,556250,0,0,92500,21875,0,0,0,0,0,2,0,0,3,0,0,1,2,0,0,0,0,0,254.951,0,0,94.3713,0,0,0,305.1639,0,0,0,0,0,1.6429,0,0,1.4278,0,0,1.88,1.2214,0,0,0,0,0,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.3,8.2,14.4,10.6,9.125
1977,30,100,121,142,124.166073745845,42,500,"UKBMS",472285,196060,-0.48,0.51,9.29,5.04,0.44,0.56,130.884269,49.33828147,0,1,NA,173125,0,0,0,0,0,0,584375,0,0,0,0,32500,3,0,0,0,0,0,0,1,0,0,0,0,1,191.9867,0,0,0,0,0,0,0,0,0,0,0,0,1.4808,0,0,0,0,0,0,2.1129,0,0,0,0,1.2667,NA,111250,0,790000,0,2,2.2821,141.4214,0,0,0,0,0,0,0,0,0,14.1647899351787,3.3,8.2,14.4,10.6,9.125
1977,15,108,123,137,127.189464442255,29,500,"UKBMS",425163,220469,0.33,0.59,1.49,1.09,0.1,0.73,151.244757,32.40224404,0,25,NA,376250,0,0,312500,0,7500,0,51875,0,0,0,41875,0,2,0,0,3,0,1,0,3,0,0,0,4,0,50,0,0,51.9672,0,0,0,478.4707,0,0,0,107.3861,0,1.9184,0,0,1.4167,0,1.4286,0,1.3651,0,0,0,1.1903,0,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.3,8.2,14.4,10.6,9.125
1977,23,95,119,144,122.772638844102,49,500,"UKBMS",352320,148370,0.03,0.57,11.11,5.96,-0.67,0.48,116.1743247,104.3655623,0,4,NA,180625,0,0,251250,0,0,0,358125,0,0,0,0,0,5,0,0,3,0,0,0,7,0,0,0,0,0,140.6922,0,0,102.022,0,0,0,64.4269,0,0,0,0,0,1.3859,0,0,1.7175,0,0,0,1.5916,0,0,0,0,0,NA,28750,0,790000,0,5,1.1467,131.7169,0,0,0,0,0,0,0,0,0,3.66056369111359,3.3,8.2,14.4,10.6,9.125
1977,54,105,124,145,127.105257678088,40,500,"UKBMS",360000,209000,0.34,0.8,7.08,3.54,-0.37,0.34,127.3682365,69.81530791,0,4,NA,106875,1875,0,245000,0,397500,0,30000,0,0,0,0,8750,2,1,0,4,0,1,0,1,0,0,0,0,1,378.3186,0,0,109.59,0,0,0,0,0,0,0,0,0,1.225,1,0,1.5594,0,2.0588,0,1.6429,0,0,0,0,1.125,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.3,8.2,14.4,10.6,9.125
1977,43,93,99,132,110.463483617984,39,500,"UKBMS",348296,475065,-0.12,0.7,0.74,1.33,-0.22,0.67,55.90228349,50.6839733,0,12,NA,132500,0,0,218750,0,162500,0,88750,0,0,0,103125,84375,4,0,0,3,0,4,0,5,0,0,0,2,3,68.75,0,0,130.8725,0,95.8854,0,144.2357,0,0,0,270.4163,398.285,1.3389,0,0,1.9265,0,1.7337,0,1.2833,0,0,0,1.3231,1.5703,NA,0,18125,790000,0,1,1.1111,0,1,2.0909,0,0,0,0,0,0,0,0,3.3,8.2,14.4,10.6,9.125
1977,10,111,130,150,132.826426522497,39,500,"UKBMS",251197,187741,0.32,0.46,7.99,13.07,-0.68,0.48,65.76724114,34.13502398,0,4,NA,140625,0,0,0,625,0,0,615625,10000,0,0,0,23125,4,0,0,0,1,0,0,3,1,0,0,0,2,294.5797,0,0,0,0,0,0,76.3523,0,0,0,0,176.7767,1.3037,0,0,0,1,0,0,1.5288,1.375,0,0,0,1.0556,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.3,8.2,14.4,10.6,9.125
1977,27,109,123,137,129.480178596331,28,500,"UKBMS",520291,289237,0.15,0.71,0.17,0.11,-0.12,0.68,14.86811552,17.55142177,0,11,NA,144375,0,0,523750,0,0,45625,76250,0,0,0,0,0,2,0,0,2,0,0,1,2,0,0,0,0,0,201.5564,0,0,103.0776,0,0,0,70.7107,0,0,0,0,0,1.5917,0,0,1.7328,0,0,1.1667,1.4561,0,0,0,0,0,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.3,8.2,14.4,10.6,9.125
1977,26,94,116,136,118.443593046001,42,500,"UKBMS",374387,384180,0.03,0.74,1.22,1.96,0.03,0.67,43.95831317,18.34852072,0,24,NA,3125,0,0,145000,0,0,0,425625,0,0,0,216250,0,2,0,0,3,0,0,0,4,0,0,0,1,0,862.047,0,0,127.0205,0,0,0,65.2124,0,0,0,0,0,1,0,0,1.5569,0,0,0,1.4343,0,0,0,1.2368,0,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.3,8.2,14.4,10.6,9.125
1977,33,88,102,116,106.892866653633,28,500,"UKBMS",333000,482000,-0.15,0.77,1.49,1.17,-0.03,0.62,92.22529812,73.53152768,0,12,NA,25625,0,0,485625,108750,72500,0,44375,0,0,53125,0,0,1,0,0,2,5,2,0,4,0,0,2,0,0,0,0,0,55.9017,51.1803,364.0055,0,176.5388,0,0,55.9017,0,0,1.4615,0,0,1.6875,1.5271,1.7639,0,1.475,0,0,1.6316,0,0,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.3,8.2,14.4,10.6,9.125
1977,16,106,133,150,133.368908723607,44,500,"UKBMS",401989,81119,0.04,0.65,10.88,5.87,-0.27,0.72,52.95966207,44.9921464,0,1,NA,316250,0,0,78125,0,0,0,395625,0,0,0,0,0,5,0,0,3,0,0,0,4,0,0,0,0,0,57.3607,0,0,225.9007,0,0,0,97.8553,0,0,0,0,0,1.6675,0,0,1.625,0,0,0,1.4655,0,0,0,0,0,NA,151875,0,790000,0,4,1.6364,79.2858,0,0,0,0,0,0,0,0,0,19.3373255856653,3.3,8.2,14.4,10.6,9.125
1977,40,95,106,123,112.096604279521,28,500,"UKBMS",268780,262559,-0.47,0.53,1.87,2.51,0.39,0.59,277.7733155,106.2862152,0,29,NA,0,0,0,625,0,7500,751250,0,0,0,0,18125,7500,0,0,0,1,0,1,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,357.8117,588.4301,0,0,0,1,0,1.2857,1.3,0,0,0,0,1.1667,1.3667,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.3,8.2,14.4,10.6,9.125
1977,21,102,121,137,122.362044385183,35,500,"UKBMS",511830,301869,0.52,0.43,0.9,0.48,0,0.74,24.3432315,18.78998017,0,2,NA,147500,0,0,360625,0,0,0,241250,0,0,0,0,40625,2,0,0,1,0,0,0,4,0,0,0,0,1,650.4806,0,0,0,0,0,0,126.3194,0,0,0,0,0,1.9608,0,0,2.0612,0,0,0,1.4564,0,0,0,0,1.2941,NA,39375,0,790000,0,4,1.1429,50,0,0,0,0,0,0,0,0,0,5.0133807073947,3.3,8.2,14.4,10.6,9.125
1977,31,103,111,131,117.389498108978,28,500,"UKBMS",460785,209701,-0.31,0.76,0.71,0.42,0.07,0.57,77.74927422,21.69577207,0,25,NA,188125,0,0,92500,0,0,0,375625,0,0,0,0,133750,5,0,0,3,0,0,0,5,0,0,0,0,5,83.2843,0,0,83.3333,0,0,0,76.5028,0,0,0,0,129.1641,1.3067,0,0,1.5727,0,0,0,1.6731,0,0,0,0,1.5128,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.3,8.2,14.4,10.6,9.125
1977,32,102,116,138,119.618423787845,36,500,"UKBMS",607735,145126,-0.51,0.58,9.92,7.42,-0.32,0.55,90.87860854,42.67712639,0,1,NA,461250,0,0,19375,0,0,0,305000,0,0,0,0,4375,3,0,0,2,0,0,0,4,0,0,0,0,1,102.0518,0,0,201.5564,0,0,0,178.9321,0,0,0,0,0,1.5449,0,0,1.2614,0,0,0,1.8006,0,0,0,0,1,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.3,8.2,14.4,10.6,9.125
1977,34,102,124,144,126.327283896457,42,500,"UKBMS",525203,250147,0.22,0.67,0.71,0.42,0.13,0.7,43.20955407,16.42360291,0,21,NA,128750,0,0,473125,0,160000,0,12500,0,0,0,0,15625,3,0,0,1,0,1,0,1,0,0,0,0,1,75,0,0,0,0,0,0,0,0,0,0,0,0,1.8645,0,0,2.4286,0,1.6563,0,1.2222,0,0,0,0,1.3,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.3,8.2,14.4,10.6,9.125
1977,17,93,114,142,119.336975940639,49,500,"UKBMS",481798,196166,0,0.86,7.43,5.54,-0.23,0.46,147.9476428,44.93300299,0,1,NA,234375,0,0,21875,0,0,0,499375,0,0,0,0,34375,4,0,0,2,0,0,0,1,0,0,0,0,3,153.7973,0,0,750,0,0,0,0,0,0,0,0,425.8748,1.4168,0,0,1.0833,0,0,0,1.9474,0,0,0,0,1.1528,NA,127500,0,790000,0,1,2.1034,0,0,0,0,0,0,0,0,0,0,16.2338041953733,3.3,8.2,14.4,10.6,9.125
1977,4,109,123,138,124.431220022083,29,500,"UKBMS",519803,280189,0.08,0.43,2.19,2.08,0.87,0.22,24.99227837,18.63596374,0,23,NA,1875,0,0,670625,0,8125,0,71875,0,0,0,0,37500,1,0,0,1,0,3,0,5,0,0,0,0,1,0,0,0,0,0,82.7509,0,265.4164,0,0,0,0,0,1.25,0,0,1.7273,0,1.1429,0,1.189,0,0,0,0,1.5,NA,0,0,790000,638750,1,1.1111,0,0,0,0,1,1.3438,0,0,0,0,0,3.3,8.2,14.4,10.6,9.125
1977,62,102,123,145,125.658097737959,43,500,"UKBMS",578217,176467,-0.18,0.6,3.16,3.14,0.4,0.68,17.33390824,18.65833304,0,25,NA,211250,0,0,428125,0,0,0,31250,0,0,0,0,119375,3,0,0,2,0,0,0,1,0,0,0,0,1,340.0292,0,0,230.4886,0,0,0,0,0,0,0,0,0,1.1914,0,0,1.3407,0,0,0,1.4667,0,0,0,0,1.4643,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.3,8.2,14.4,10.6,9.125
1977,24,93,107,134,112.821189571616,41,500,"UKBMS",260901,293790,-0.29,0.72,1.2,5.98,0.16,0.61,122.1574017,113.5823668,0,5,NA,0,0,0,0,122500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6429,0,0,0,0,0,0,0,0,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.3,8.2,14.4,10.6,9.125
1977,49,95,109,123,113.352514395371,28,500,"UKBMS",208099,913374,-0.1,0.71,10.46,6.02,-0.24,0.66,167.3797651,144.2857995,0,15,NA,0,11875,0,0,0,0,0,180625,548750,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,121.2,0,0,0,0,0,0,1.2222,0,0,0,0,0,1.5036,2.2833,0,0,0,0,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.3,8.2,14.4,10.6,9.125
1977,2,109,120,137,125.360407566802,28,500,"UKBMS",520356,279441,0.3,0.53,0.91,1.3,0.23,0.76,23.72234988,17.30169979,0,18,NA,506875,0,0,42500,0,101250,0,139375,0,0,0,0,0,3,0,0,3,0,3,0,3,0,0,0,0,0,79.0569,0,0,276.5528,0,94.4517,0,203.648,0,0,0,0,0,1.2279,0,0,1.1888,0,1.4743,0,1.4928,0,0,0,0,0,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.3,8.2,14.4,10.6,9.125
1977,60,120,134,151,137.543123628096,31,500,"UKBMS",409847,643449,0.05,0.57,14.17,20.28,-0.09,0.82,49.12314877,43.68456965,0,5,NA,0,0,0,0,4e+05,0,0,390000,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,251.7054,0,0,152.0691,0,0,0,0,0,0,0,0,0,1.3954,0,0,1.33,0,0,0,0,0,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.3,8.2,14.4,10.6,9.125
1977,11,95,124,150,125.757079503677,55,500,"UKBMS",266112,328073,-0.23,0.61,23.67,9.61,-0.07,0.75,252.9705347,142.7332967,0,29,NA,0,0,0,0,0,0,0,288750,501250,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,2.4651,1.5088,0,0,0,0,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.3,8.2,14.4,10.6,9.125
1977,1,117,120,147,129.223907991489,30,500,"UKBMS",521446,281749,-0.17,0.71,1.9,1.39,-0.01,0.69,21.49516643,17.27439206,0,23,NA,586875,0,0,36250,0,0,0,151250,0,0,0,0,15625,1,0,0,1,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,160.7435,0,0,0,0,0,2.4355,0,0,1.5,0,0,0,1.1786,0,0,0,0,1.2,NA,0,5625,790000,0,1,1.1111,0,2,1.5833,55.9017,0,0,0,0,0,0,0,3.3,8.2,14.4,10.6,9.125
1977,64,98,126,140,125.446497029566,42,500,"UKBMS",173871,205114,0.3,0.6,12.88,19.08,0.31,0.67,43.02736951,16.17616151,0,17,NA,10000,0,0,13125,15000,6875,0,469375,10625,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.125,0,0,1.3,1.3,1.2857,0,2,1.1111,0,0,0,0,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.3,8.2,14.4,10.6,9.125
1977,45,107,123,137,125.918096200338,30,500,"UKBMS",555981,358290,0.07,0.75,0.13,0.06,-0.39,0.53,5.166108044,1.478723135,0,9,NA,7500,0,0,135625,305000,42500,0,299375,0,0,0,0,0,1,0,0,3,2,3,0,1,0,0,0,0,0,0,0,0,222.1825,70.7107,96.7981,0,0,0,0,0,0,0,1.1429,0,0,1.5477,1.7317,1.2508,0,2.9773,0,0,0,0,0,NA,0,0,790000,773125,1,1.1111,0,0,0,0,1,1.3662,0,0,0,0,0,3.3,8.2,14.4,10.6,9.125
1977,8,106,135,156,138.458777329564,50,500,"UKBMS",464299,120969,-0.41,0.61,11.67,6.64,0.32,0.6,112.9899881,44.11490825,0,1,NA,153125,0,0,241875,0,71875,0,323125,0,0,0,0,0,1,0,0,2,0,3,0,3,0,0,0,0,0,0,0,0,50,0,161.5382,0,84.3592,0,0,0,0,0,1.25,0,0,2.348,0,1.4018,0,1.8236,0,0,0,0,0,NA,183125,0,790000,0,5,1.9068,62.7491,0,0,0,0,0,0,0,0,0,23.3161991629627,3.3,8.2,14.4,10.6,9.125
1977,35,118,130,142,131.663542112835,24,500,"UKBMS",511786,270139,0.55,0.65,0.84,0.49,-0.18,0.49,45.30432994,19.2713874,0,21,NA,701875,0,0,0,0,0,0,83750,0,0,0,0,4375,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,260.7034,0,0,0,0,0,1.7059,0,0,0,0,0,0,1.2664,0,0,0,0,1.1667,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.3,8.2,14.4,10.6,9.125
1977,14,94,106,132,115.502320418827,38,500,"UKBMS",489652,192148,-0.09,0.73,7.37,2.53,-0.58,0.35,112.4791006,46.34196553,0,1,NA,57500,0,0,52500,0,0,0,95625,0,0,0,0,584375,1,0,0,3,0,0,0,6,0,0,0,0,2,0,0,0,425.0046,0,0,0,149.0942,0,0,0,0,50,2,0,0,1.3897,0,0,0,1.2934,0,0,0,0,1.5141,NA,7500,0,790000,0,1,1.5714,0,0,0,0,0,0,0,0,0,0,0.954929658551372,3.3,8.2,14.4,10.6,9.125
1977,6,102,125,158,130.872320230104,56,500,"UKBMS",278217,78790,0.39,0.58,10.44,5.23,0.04,0.71,193.3756104,117.286616,0,15,NA,0,0,0,450625,0,0,0,291250,0,0,0,0,48125,0,0,0,4,0,0,0,2,0,0,0,0,2,0,0,0,85.648,0,0,0,145.7738,0,0,0,0,610.3278,0,0,0,1.4439,0,0,0,1.9226,0,0,0,0,1.3077,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.3,8.2,14.4,10.6,9.125
1977,57,95,123,144,123.801258349765,49,500,"UKBMS",305000,316000,-0.06,0.69,8.13,4.31,-0.1,0.72,272.4307002,95.89429856,0,24,NA,8750,0,0,111250,0,86875,0,538750,44375,0,0,0,0,1,0,0,3,0,2,0,3,2,0,0,0,0,0,0,0,97.3603,0,485.4122,0,93.1695,206.1553,0,0,0,0,1.25,0,0,1.625,0,1.5625,0,1.6104,1.3529,0,0,0,0,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.3,8.2,14.4,10.6,9.125
1977,18,110,124,135,125.62569449672,25,500,"UKBMS",531540,275563,-0.34,0.59,1.04,0.7,-0.46,0.57,15.47591069,12.20404007,0,18,NA,768750,0,0,1875,0,0,0,19375,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2535,0,0,1,0,0,0,1.1667,0,0,0,0,0,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.3,8.2,14.4,10.6,9.125
1977,58,95,102,116,108.443760681053,21,500,"UKBMS",440905,200597,0.12,0.28,1.36,0.97,0.95,0.05,74.66130948,16.97353339,0,25,NA,539375,0,0,42500,0,0,0,204375,0,0,0,0,3750,1,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,60.838,0,0,0,0,0,1.661,0,0,1.9412,0,0,0,1.7294,0,0,0,0,1,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.3,8.2,14.4,10.6,9.125
1977,47,100,118,132,121.609326517128,32,500,"UKBMS",173017,209303,0.44,0.4,11.45,17.77,0.11,0.8,44.42097232,15.59575322,0,4,NA,48125,0,0,0,26875,0,0,651250,0,0,26250,0,11250,2,0,0,0,2,0,0,2,0,0,2,0,1,406.9705,0,0,0,480.8846,0,0,90.1388,0,0,55.9017,0,0,1.4231,0,0,0,1.2443,0,0,1.4077,0,0,1.4615,0,1.1111,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.3,8.2,14.4,10.6,9.125
1977,52,102,123,144,125.866723109393,42,500,"UKBMS",356072,173378,0.42,0.67,20.93,21.11,0.12,0.6,63.74884702,47.10547735,0,9,NA,26875,0,0,240625,39375,45625,0,143125,0,0,0,0,294375,2,0,0,4,1,1,0,5,0,0,0,0,5,364.0055,0,0,154.3102,0,0,0,145.3637,0,0,0,0,84.4588,1.3393,0,0,1.5018,1.9375,1.7778,0,1.5661,0,0,0,0,1.249,NA,4375,0,790000,0,1,1.1667,0,0,0,0,0,0,0,0,0,0,0.557042300821634,3.3,8.2,14.4,10.6,9.125
1977,9,102,126,151,130.752851706762,49,500,"UKBMS",482183,110513,0.27,0.68,9.77,5.67,-0.54,0.42,70.05014563,53.34407039,0,1,NA,283750,0,0,208750,0,81250,0,216250,0,0,0,0,0,3,0,0,3,0,2,0,1,0,0,0,0,0,106.064,0,0,97.3603,0,201.5564,0,0,0,0,0,0,0,1.4623,0,0,1.7892,0,1.9034,0,2.7368,0,0,0,0,0,NA,0,0,790000,38125,1,1.1111,0,0,0,0,1,1.375,0,0,0,0,0,3.3,8.2,14.4,10.6,9.125
1977,46,101,115,136,118.879489401772,35,500,"UKBMS",422000,267000,0.3,0.47,1.49,0.78,-0.75,0.36,92.41974842,25.14544824,0,24,NA,215000,0,0,68125,0,24375,0,460000,0,0,0,0,22500,5,0,0,5,0,1,0,4,0,0,0,0,3,74.5963,0,0,107.439,0,0,0,52.9508,0,0,0,0,431.8877,1.6956,0,0,1.3097,0,1.1538,0,1.8474,0,0,0,0,1.2121,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.3,8.2,14.4,10.6,9.125
1977,63,93,130,165,129.474319414192,72,500,"UKBMS",446186,427602,0.09,0.51,1.14,1.59,0.18,0.84,33.17987061,22.58642385,0,10,NA,226250,15000,0,113750,0,19375,0,135000,0,0,0,53125,227500,2,1,0,4,0,1,0,5,0,0,0,2,3,100,0,0,233.1139,0,0,0,195.4542,0,0,0,336.3406,194.2809,1.4178,1.1,0,1.6616,0,1,0,1.375,0,0,0,1.6053,1.7996,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.3,8.2,14.4,10.6,9.125
1977,28,111,124,139,130.392223222998,28,500,"UKBMS",647856,273907,0.27,0.51,0.59,0.31,-0.46,0.68,16.08828171,8.811210709,0,5,NA,445000,0,0,19375,0,0,51250,274375,0,0,0,0,0,3,0,0,2,0,0,2,3,0,0,0,0,0,117.79,0,0,325,0,0,50,133.3333,0,0,0,0,0,1.6216,0,0,1.4,0,0,1.3611,1.8159,0,0,0,0,0,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.3,8.2,14.4,10.6,9.125
1977,53,113,130,148,132.805408422439,35,500,"UKBMS",355834,173650,0.52,0.48,12.75,18.92,0.45,0.56,63.25330165,46.92646341,0,4,NA,26875,0,0,240625,39375,45625,0,143125,0,0,0,0,294375,2,0,0,4,1,1,0,5,0,0,0,0,5,364.0055,0,0,154.3102,0,0,0,145.3637,0,0,0,0,84.4588,1.3393,0,0,1.5018,1.9375,1.7778,0,1.5661,0,0,0,0,1.249,NA,4375,0,790000,0,1,1.1667,0,0,0,0,0,0,0,0,0,0,0.557042300821634,3.3,8.2,14.4,10.6,9.125
1977,51,106,120,143,126.950491339077,37,500,"UKBMS",297180,816583,-0.48,0.47,1.2,1.2,0.49,0.56,324.1544328,111.1132555,0,5,NA,6250,0,0,11875,0,418125,0,0,55625,0,0,298125,0,1,0,0,1,0,3,0,0,2,0,0,1,0,0,0,0,0,0,137.6144,0,0,637.3774,0,0,0,0,1.4286,0,0,1.4444,0,1.5969,0,0,1.3646,0,0,1.2727,0,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.3,8.2,14.4,10.6,9.125
1977,25,94,116,145,123.614400740211,51,500,"UKBMS",564713,269371,-0.15,0.53,0.32,0.18,-0.38,0.74,24.05978584,25.30652219,0,11,NA,425625,0,0,293125,0,18750,0,52500,0,0,0,0,0,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,152.0691,0,0,0,0,0,1.5094,0,0,2.4773,0,1.3636,0,1.6029,0,0,0,0,0,NA,0,0,790000,531250,1,1.1111,0,0,0,0,1,1.2034,0,0,0,0,0,3.3,8.2,14.4,10.6,9.125
1977,55,11,58,104,59.7421069736269,93,500,"UKBMS",243252,687908,0.35,0.57,0.95,1.07,0.14,0.73,123.9786172,116.3486895,0,18,NA,0,24375,9375,66250,0,0,0,360625,0,0,0,0,329375,0,2,1,5,0,0,0,2,0,0,0,0,3,0,471.6991,0,148.0705,0,0,0,90.1388,0,0,0,0,94.8764,0,1.3333,1.375,1.2488,0,0,0,1.5333,0,0,0,0,1.5113,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.3,8.2,14.4,10.6,9.125
1977,59,109,133,158,135.807161282925,49,500,"UKBMS",575838,287565,0.06,0.61,0.56,0.38,-0.63,0.48,18.10555038,13.36870613,0,1,NA,444375,0,0,140000,0,188750,0,625,0,0,0,0,16250,2,0,0,1,0,3,0,1,0,0,0,0,3,201.5564,0,0,0,0,86.038,0,0,0,0,0,0,273.7864,1.7311,0,0,2.4667,0,1.6181,0,1,0,0,0,0,1.3333,NA,0,0,790000,0,1,1.1111,0,0,0,0,0,0,0,0,0,0,0,3.3,8.2,14.4,10.6,9.125
1977,29,107,124,151,129.773423451454,44,500,"UKBMS",472827,197086,-0.26,0.64,10.77,5.19,0.32,0.65,129.1562894,49.65739952,0,1,NA,140000,0,0,18125,0,18125,0,415625,0,0,0,0,198125,4,0,0,3,0,2,0,4,0,0,0,0,4,147.6641,0,0,499.8948,0,766.8931,0,75,0,0,0,0,99.2209,1.423,0,0,1.3,0,1.1818,0,1.5016,0,0,0,0,1.5951,NA,73750,0,790000,0,4,1.2143,91.9093,0,0,0,0,0,0,0,0,0,9.39014164242183,3.3,8.2,14.4,10.6,9.125
