SITENO,GRIDREF,EAST,NORTH,LATITUDE,LONGITUDE,LENGTH,COUNTRY,COUNTY,HABITAT1,HABITAT2
1024,SU61506100,461500,161000,51.3442509850964,-1.11690953142116,5300,England,Hampshire,Mature broadleaved woodland,Wet and dry heathland/ dry heather moorland
1025,SZ47709030,447700,90300,50.7098002635698,-1.32435609797934,3050,England,Isle of Wight,Mature mixed broadleaved and coniferous woodland,Bare ground/woodland herb/grass mosaics of woodland rides, hedgebanks and green lanes
1029,SU62206230,462200,162300,51.3558639276153,-1.10663210064731,1020,England,Hampshire,Wet and dry heathland/ dry heather moorland,Mature broadleaved woodland
1030,SU48402750,448400,127500,51.044275199387,-1.3095156077471,1371,England,Hampshire,Dry semi/unimproved (flower rich) chalk/limestone grassland,Dry scrub/shrub thickets
1031,SU50801000,450800,110000,50.8866972021737,-1.27772413826455,2300,England,Hampshire,Dry semi/unimproved (flower rich) neutral grassland,Mature broadleaved woodland
1032,SU35801450,435800,114500,50.9282906623176,-1.49054214369256,1906,England,Hampshire,Dry semi/unimproved (flower rich) neutral grassland,Hedgerows
1034,SZ56507830,456500,78300,50.6010961470668,-1.20155266016692,1100,England,Isle of Wight,Dry semi/unimproved (flower rich) chalk/limestone grassland,Dry scrub/shrub thickets
1035,SZ43109050,443100,90500,50.7119582708629,-1.38948501473749,1317,England,Isle of Wight,Mature broadleaved woodland,Recently felled areas/early stage woodland and coppice
1036,SU38503890,438500,138900,51.1475411618473,-1.44952725713291,2300,England,Hampshire,Bare ground/weed communities of post industrial sites e.g. quarries/pits/road/rail/landfill sites,Dry semi/unimproved (flower rich) chalk/limestone grassland
1037,SU49400730,449400,107300,50.8625381100522,-1.29799263054492,1800,England,Hampshire,Dry semi/unimproved (flower rich) neutral grassland,Dry scrub/shrub thickets
1039,SU48803050,448800,130500,51.0712189177399,-1.3034048763669,4000,England,Hampshire,Seasonally wet and wet marshy grasslands,Dry semi/unimproved (flower rich) neutral grassland
1040,SU45402650,445400,126500,51.0355275563501,-1.35243657695046,1220,England,Hampshire,Dry semi/unimproved (flower rich) chalk/limestone grassland,Dry scrub/shrub thickets
1044,SU54501000,454500,110000,50.8863598882745,-1.22512239881181,2900,England,Hampshire,Mature mixed broadleaved and coniferous woodland,Dry semi/unimproved (flower rich) chalk/limestone grassland
1045,SU54200970,454200,109700,50.883690328955,-1.22943187345444,1200,England,Hampshire,Mature mixed broadleaved and coniferous woodland,Dry semi/unimproved (flower rich) neutral grassland
1046,SZ60108660,460100,86600,50.6753770010947,-1.14933757513205,1400,England,Isle of Wight,Dry semi/unimproved (flower rich) chalk/limestone grassland,Bare ground/weed communities of post industrial sites e.g. quarries/pits/road/rail/landfill sites
1047,SZ58209970,458200,99700,50.7933752272262,-1.17415830692081,1800,England,Hampshire,Wet and dry heathland/ dry heather moorland,Dry scrub/shrub thickets
1048,SU51500400,451500,104000,50.8326786495017,-1.26861695384636,2800,England,Hampshire,Recently felled areas/early stage woodland and coppice,Mature mixed broadleaved and coniferous woodland
1049,SU69201440,469200,114400,50.9243508633107,-1.01531381103546,3033,England,Hampshire,Dry semi/unimproved (flower rich) chalk/limestone grassland,Missing
1050,SU66305190,466300,151900,51.2618879122564,-1.0496866126723,1900,England,Hampshire,Mature mixed broadleaved and coniferous woodland,Bare ground/woodland herb/grass mosaics of woodland rides, hedgebanks and green lanes
1051,SU43802950,443800,129500,51.0626297715444,-1.37489366070814,550,England,Hampshire,Mature broadleaved woodland,Recently felled areas/early stage woodland and coppice
1052,SU48901980,448900,119800,50.974989856565,-1.30342106257755,2757,England,Hampshire,Mature mixed broadleaved and coniferous woodland,Hedgerows
1054,SZ55509080,455500,90800,50.7136041432124,-1.21380855069739,1700,England,Isle of Wight,Mature mixed broadleaved and coniferous woodland,Bare ground/woodland herb/grass mosaics of woodland rides, hedgebanks and green lanes
1055,SU57200590,457200,105900,50.8492292264586,-1.18737929245725,1300,England,Hampshire,Agriculturally improved/re-seeded/ heavily fertilised grassland,Mature mixed broadleaved and coniferous woodland
1057,SU37503750,437500,137500,51.1350178424372,-1.46397039490134,,England,Hampshire,Missing,22
1058,SU38203570,438200,135700,51.1187847480476,-1.45415582167278,1610,England,Hampshire,Dry semi/unimproved (flower rich) chalk/limestone grassland,Dry scrub/shrub thickets
1059,SU47305740,447300,157400,51.3132388115931,-1.32127049989465,1100,England,Hampshire,Bare ground/weed communities of post industrial sites e.g. quarries/pits/road/rail/landfill sites,Dry scrub/shrub thickets
1060,SU31500400,431500,104000,50.83411314192,-1.55263702159569,600,England,Hampshire,Mature mixed broadleaved and coniferous woodland,Bare ground/woodland herb/grass mosaics of woodland rides, hedgebanks and green lanes
1063,SZ510933,451000,93300,50.7364989975861,-1.27720232568757,3650,England,Isle of Wight,Agriculturally improved/re-seeded/ heavily fertilised grassland,Hedgerows
1064,SZ530930,453000,93000,50.7336219976267,-1.24890302005896,950,England,Isle of Wight,Mature mixed broadleaved and coniferous woodland,Bare ground/woodland herb/grass mosaics of woodland rides, hedgebanks and green lanes
1065,SU75803530,475800,135300,51.1114466853358,-0.917046520038365,3056,England,Hampshire,Mature broadleaved woodland,Bare ground/woodland herb/grass mosaics of woodland rides, hedgebanks and green lanes
1067,SZ50309090,450300,90900,50.7149768556786,-1.28744970598741,367,England,Isle of Wight,Dry semi/unimproved (flower rich) neutral grassland,Ornamental shrubs/trees/lawns of churches/parks/domestic gardens etc
1068,SU39702150,439700,121500,50.9909856634398,-1.43428137391243,1700,England,Hampshire,Mature broadleaved woodland,Seasonally wet and wet marshy grasslands
1070,SU46901670,446900,116700,50.9472788132886,-1.33230857908253,1100,England,Hampshire,Mature broadleaved woodland,Dry semi/unimproved (flower rich) neutral grassland
1073,SU68800520,468800,105200,50.8416709794945,-1.02273706168161,1286,England,Hampshire,Dry scrub/shrub thickets,Lines of trees or scattered trees of parkland
1074,SU68200430,468200,104300,50.8336490154245,-1.03142595066217,1715,England,Hampshire,Marine saltmarshes/estuaries/saline reedbeds,Dry scrub/shrub thickets
1075,SU31700160,431700,101600,50.8125183665707,-1.55000423306964,2979,England,Hampshire,Mature mixed broadleaved and coniferous woodland,Dry semi/unimproved (flower rich) neutral grassland
1076,SU32200010,432200,100100,50.7990008418111,-1.54303836009801,1461,England,Hampshire,Mature mixed broadleaved and coniferous woodland,Mature coniferous woodland
1077,SU32200090,432200,100900,50.8061954779121,-1.54296817921818,1014,England,Hampshire,Mature mixed broadleaved and coniferous woodland,Recently felled areas/early stage woodland and coppice
1079,SU310004,431000,100400,50.801764295689,-1.56004210615109,1737,England,Hampshire,Mature mixed broadleaved and coniferous woodland,Wet and dry heathland/ dry heather moorland
1081,SU72905350,472900,153500,51.2754680567264,-0.954775058346294,4600,England,Hampshire,Wet and dry heathland/ dry heather moorland,Lines of trees or scattered trees of parkland
1083,SZ31709960,431700,99600,50.7945317615539,-1.55017697002322,2842,England,Hampshire,Dry semi/unimproved acid grassland,Bare ground/weeds of arable field margins or fallow/recently abandoned arable crops (e.g. set aside)
1084,SU490276,449000,127600,51.0451235735469,-1.30094302658693,1391,England,Hampshire,Dry semi/unimproved (flower rich) chalk/limestone grassland,Dry scrub/shrub thickets
1085,SU46603290,446600,132900,51.0929839246172,-1.33449683905055,185,England,Hampshire,Hedgerows,Dry semi/unimproved (flower rich) chalk/limestone grassland
1086,SZ47209120,447200,91200,50.717934883458,-1.33132265266484,4400,England,Isle of Wight,Missing,23
1087,SZ46809150,446800,91500,50.7206651751689,-1.33695093373589,,England,Isle of Wight,Missing,23
1089,SU48400610,448400,106100,50.8518312928041,-1.31236092602962,1995,England,Hampshire,Missing,1
1090,SU460160,446000,116000,50.9410564146106,-1.34520895327786,,England,Hampshire,Missing,32
1091,SU43701150,443700,111500,50.9007674708836,-1.37848576709257,1500,England,Hampshire,Missing,22
1093,SU290320,429000,132000,51.0860507744353,-1.58590878855788,2720,England,Hampshire,Dry semi/unimproved (flower rich) chalk/limestone grassland,Dry scrub/shrub thickets
1094,SU70401380,470400,113800,50.9188104241081,-0.998356952450417,1980,England,Hampshire,Bare ground/woodland herb/grass mosaics of woodland rides, hedgebanks and green lanes,Recently felled areas/early stage woodland and coppice
1095,SU70101250,470100,112500,50.907157296005,-1.00287445948391,500,England,Hampshire,Dry semi/unimproved acid grassland,Fen/swamp/marsh vegetation of inland freshwater edges
1096,SU70201230,470200,112300,50.90534672968,-1.00149073331234,,England,Hampshire,Missing,Missing
1098,SU71201760,471200,117600,50.9528817162866,-0.986233826619321,3280,England,Hampshire,Dry semi/unimproved (flower rich) chalk/limestone grassland,Hedgerows
1099,SU69501440,469500,114400,50.9243147907973,-1.01104561866911,100,England,Hampshire,Dry semi/unimproved (flower rich) chalk/limestone grassland,Hedgerows
1100,SD48307740,348300,477400,54.1895902012526,-2.79240539037501,1900,England,Lancashire,Dry semi/unimproved (flower rich) chalk/limestone grassland,Recently felled areas/early stage woodland and coppice
1101,SD46807390,346800,473900,54.1579804091597,-2.81477485088961,2600,England,Lancashire,Dry semi/unimproved (flower rich) chalk/limestone grassland,Mature mixed broadleaved and coniferous woodland
1102,SD44807680,344800,476800,54.1838329653101,-2.84593349690701,3500,England,Cumbria,Dry semi/unimproved (flower rich) chalk/limestone grassland,Mature mixed broadleaved and coniferous woodland
1103,SD48909040,348900,490400,54.306487777538,-2.78542673218004,2600,England,Cumbria,Dry semi/unimproved (flower rich) chalk/limestone grassland,Bracken dominated glades or hillsides
1105,SD56507770,356500,477700,54.1930476255083,-2.6667777610943,2400,England,Cumbria,Mature mixed broadleaved and coniferous woodland,Dry semi/unimproved (flower rich) chalk/limestone grassland
1106,SD560780,356000,478000,54.1957013054607,-2.67448519045965,4600,England,Cumbria,Dry semi/unimproved (flower rich) chalk/limestone grassland,Inland screes/cliffs/ rock pavements, and outcrops
1107,SD45907360,345900,473600,54.1551901090445,-2.82850320257955,1150,England,Lancashire,Dry semi/unimproved (flower rich) chalk/limestone grassland,Dry scrub/shrub thickets
1108,SD43908280,343900,482800,54.2376596097138,-2.86084476533975,1100,England,Cumbria,Dry semi/unimproved (flower rich) chalk/limestone grassland,Mature broadleaved woodland
1110,SD480758,348000,475800,54.175179764638,-2.79672649169221,2031,England,Lancashire,Dry semi/unimproved (flower rich) chalk/limestone grassland,Mature broadleaved woodland
1111,SD49407270,349400,472700,54.1474580300244,-2.77475772264515,3181,England,Lancashire,Dry semi/unimproved (flower rich) chalk/limestone grassland,Dry scrub/shrub thickets
1112,SD49307340,349300,473400,54.1537395301018,-2.77640642837774,5400,England,Lancashire,Dry scrub/shrub thickets,Dry semi/unimproved (flower rich) chalk/limestone grassland
1113,SD48807310,348800,473100,54.1509936308143,-2.78401155401007,2800,England,Lancashire,Dry semi/unimproved (flower rich) chalk/limestone grassland,Dry scrub/shrub thickets
1114,SD43508750,343500,487500,54.2798558923327,-2.86786855612041,1410,England,Cumbria,Mature broadleaved woodland,26
1115,SD450887,345000,488700,54.2908042534505,-2.84505133131967,2870,England,Cumbria,Dry semi/unimproved (flower rich) chalk/limestone grassland,Bracken dominated glades or hillsides
1116,SD43508650,343500,486500,54.2708686264414,-2.86767971919099,3800,England,Cumbria,Mature broadleaved woodland,Dry semi/unimproved (flower rich) chalk/limestone grassland
1117,SD450870,345000,487000,54.2755258299964,-2.84473868210321,3505,England,Cumbria,Dry semi/unimproved (flower rich) chalk/limestone grassland,Mature broadleaved woodland
1118,SD45408560,345400,485600,54.2629864244034,-2.83834047186533,4100,England,Cumbria,Dry semi/unimproved (flower rich) chalk/limestone grassland,Inland screes/cliffs/ rock pavements, and outcrops
1119,SD440870,344000,487000,54.2754172729411,-2.86009566941374,4000,England,Cumbria,Dry semi/unimproved (flower rich) chalk/limestone grassland,Bracken dominated glades or hillsides
1120,SD41609150,341600,491500,54.3155909975485,-2.89783143055528,2450,England,Cumbria,Bracken dominated glades or hillsides,Dry semi/unimproved (flower rich) chalk/limestone grassland
1121,SD28501050,328500,410500,53.5859645448627,-3.0802118466603,,England,Lancashire,Coastal dune grassland,Coastal dune and sand woods
1122,SD45507640,345500,476400,54.1803128215542,-2.83513489910391,4700,England,Cumbria,Dry semi/unimproved (flower rich) chalk/limestone grassland,Mature mixed broadleaved and coniferous woodland
1123,SD41509060,341500,490600,54.3074911260439,-2.89919224599458,1460,England,Cumbria,Bracken dominated glades or hillsides,Dry semi/unimproved acid grassland
1124,SD48708800,348700,488000,54.2848979274038,-2.78808847821299,3000,England,Cumbria,Mature broadleaved woodland,Dry semi/unimproved (flower rich) chalk/limestone grassland
1125,SD47307970,347300,479700,54.2101597063739,-2.80813396755296,1295,England,Cumbria,Dry semi/unimproved (flower rich) chalk/limestone grassland,Mature broadleaved woodland
1126,SD46407630,346400,476300,54.1795088884273,-2.8213274495896,4500,England,Lancashire,Mature broadleaved woodland,Dry semi/unimproved (flower rich) chalk/limestone grassland
1127,SD48808810,348800,488100,54.2858066988167,-2.78656952652985,950,England,Cumbria,Dry semi/unimproved (flower rich) chalk/limestone grassland,Dry scrub/shrub thickets
1129,SJ31909700,331900,397000,53.465079531583,-3.02591800103079,1300,England,Lancashire,Dry semi/unimproved (flower rich) neutral grassland,Coastal dune grassland
1131,SD47407910,347400,479100,54.2047774753761,-2.80649562846841,,England,Lancashire,Missing,
1132,NY00801230,300800,512300,54.496180172193,-3.53183795664346,1205,England,Cumbria,Bare ground/weed communities of post industrial sites e.g. quarries/pits/road/rail/landfill sites,Dry semi/unimproved (flower rich) chalk/limestone grassland
1134,NY760085,376000,508500,54.4711622574323,-2.37036631223584,,England,Cumbria,Bare ground/weed communities of post industrial sites e.g. quarries/pits/road/rail/landfill sites,
1136,SD42201450,342200,414500,53.6236070305402,-2.87400576504418,3600,England,Lancashire,Bare ground/woodland herb/grass mosaics of woodland rides, hedgebanks and green lanes,Seasonally wet and wet marshy grasslands
1138,SD44701570,344700,415700,53.6346630340675,-2.8364205556909,1905,England,Lancashire,Dry semi/unimproved (flower rich) neutral grassland,Bare ground/woodland herb/grass mosaics of woodland rides, hedgebanks and green lanes
1139,SD78104300,378100,443000,53.8825241585793,-2.33319384712119,2570,England,Lancashire,Agriculturally improved/re-seeded/ heavily fertilised grassland,Lines of trees or scattered trees of parkland
1140,SD33709370,333700,493700,54.33439711662,-3.01975360750702,295,England,Cumbria,Dry semi/unimproved acid grassland,-2
1141,SD47507500,347500,475000,54.1679387983747,-2.80424700279263,1030,England,Lancashire,Dry semi/unimproved (flower rich) chalk/limestone grassland,Inland screes/cliffs/ rock pavements, and outcrops
1142,SD54107910,354100,479100,54.2054212447833,-2.70377629270785,3315,England,Cumbria,Inland screes/cliffs/ rock pavements, and outcrops,Bracken dominated glades or hillsides
1143,SD490764,349000,476400,54.1806726933804,-2.7815080873494,4000,England,Lancashire,Bracken dominated glades or hillsides,Inland screes/cliffs/ rock pavements, and outcrops
1144,SD53707830,353700,478300,54.1981950947269,-2.70978565693086,1092,England,Cumbria,Dry scrub/shrub thickets,Inland screes/cliffs/ rock pavements, and outcrops
1145,SD480778,348000,477800,54.1931548924214,-2.79707216113902,955,England,Lancashire,Dry semi/unimproved (flower rich) chalk/limestone grassland,Mature broadleaved woodland
1146,SD54607720,354600,477200,54.1883890488727,-2.69582358293876,2285,England,Cumbria,Dry semi/unimproved (flower rich) chalk/limestone grassland,Inland screes/cliffs/ rock pavements, and outcrops
1147,SD48307740,348300,477400,54.1895902012526,-2.79240539037501,1900,England,Lancashire,Dry semi/unimproved (flower rich) chalk/limestone grassland,Mature broadleaved woodland
1148,SD41109160,341100,491600,54.3164322656227,-2.90553701992023,1360,England,Cumbria,Bracken dominated glades or hillsides,Mature broadleaved woodland
1149,SD47407910,347400,479100,54.2047774753761,-2.80649562846841,2200,England,Cumbria,Mature broadleaved woodland,Dry semi/unimproved (flower rich) chalk/limestone grassland
